studentID,TH,assignmentID,problemID,is_final,status,pre_score,coefficient
248,8.0,152,152,0,1,8000,3
248,8.0,152,152,0,1,2000,3
248,8.0,152,152,0,1,0,3
248,8.0,152,152,1,1,10000,3
248,8.0,152,87,1,1,10000,3
248,8.0,152,221,1,0,0,3
248,8.0,152,221,0,0,0,3
248,8.0,152,221,0,0,0,3
248,8.0,152,221,0,0,0,3
248,8.0,176,285,1,1,10000,3
248,8.0,176,261,1,1,10000,3
248,8.0,176,104,0,1,7692,3
248,8.0,176,104,0,1,7692,3
248,8.0,176,104,1,1,10000,3
248,8.0,176,410,0,1,4375,3
248,8.0,176,410,0,1,5625,3
248,8.0,176,410,1,1,10000,3
249,9.0,70,188,1,1,10000,3
249,9.0,70,350,0,0,0,3
249,9.0,70,350,1,1,10000,3
249,9.0,70,307,0,1,0,3
249,9.0,70,307,1,1,10000,3
249,9.0,70,192,1,1,10000,3
249,9.0,70,219,0,0,0,3
249,9.0,70,219,1,1,10000,3
249,9.0,70,125,1,1,10000,3
249,9.0,70,374,1,1,10000,3
249,9.0,70,335,0,1,8000,3
249,9.0,70,335,0,0,0,3
249,9.0,70,335,0,1,0,3
249,9.0,70,335,0,1,8000,3
249,9.0,70,335,1,1,10000,3
249,9.0,70,259,1,1,10000,3
249,9.0,70,283,1,1,10000,3
249,9.0,186,354,1,1,10000,3
249,9.0,49,29,0,0,0,3
249,9.0,49,29,0,0,0,3
249,9.0,49,29,1,1,10000,3
249,9.0,49,10,1,1,10000,3
249,9.0,49,10,0,1,10000,3
249,9.0,49,203,1,1,10000,3
249,9.0,49,216,0,1,5000,3
249,9.0,49,216,0,1,5000,3
249,9.0,49,216,1,1,10000,3
249,9.0,49,421,1,1,10000,3
249,9.0,49,341,1,1,10000,3
249,9.0,49,416,0,1,2727,3
249,9.0,49,416,0,1,4545,3
249,9.0,49,416,0,1,5454,3
249,9.0,49,416,1,1,10000,3
249,9.0,92,346,0,1,6000,3
249,9.0,92,346,0,1,7000,3
249,9.0,49,172,0,0,0,3
249,9.0,49,172,0,1,3000,3
249,9.0,49,172,0,0,0,3
249,9.0,49,172,0,1,8000,3
249,9.0,49,172,0,1,0,3
249,9.0,49,172,0,1,8000,3
249,9.0,49,172,0,0,0,3
249,9.0,49,172,0,1,8000,3
249,9.0,49,172,0,1,8000,3
249,9.0,49,172,1,1,10000,3
249,9.0,49,47,0,1,0,3
249,9.0,49,47,1,1,10000,3
249,9.0,49,55,0,1,0,3
249,9.0,49,55,0,1,8000,3
249,9.0,49,55,0,1,9000,3
249,9.0,49,55,1,1,10000,3
249,9.0,92,346,0,1,0,3
249,9.0,92,346,0,1,7000,3
249,9.0,92,346,1,1,10000,3
249,9.0,92,33,0,1,9444,3
249,9.0,92,33,0,1,9444,3
249,9.0,92,33,1,1,10000,3
249,9.0,92,232,1,1,10000,3
249,9.0,92,30,0,1,9000,3
249,9.0,92,30,1,1,10000,3
249,9.0,92,382,1,1,10000,3
249,9.0,92,430,1,1,10000,3
249,9.0,92,0,1,1,10000,3
249,9.0,92,118,0,1,0,3
249,9.0,92,118,0,1,0,3
249,9.0,92,290,0,1,4285,3
249,9.0,92,118,0,0,0,3
249,9.0,92,118,0,1,0,3
249,9.0,92,118,1,1,10000,3
249,9.0,92,290,0,1,4285,3
249,9.0,92,290,0,1,4285,3
249,9.0,92,290,0,1,4285,3
249,9.0,92,290,0,1,4285,3
249,9.0,92,290,0,1,4285,3
249,9.0,92,290,0,1,4285,3
249,9.0,92,290,1,1,10000,3
249,9.0,92,214,0,1,666,3
249,9.0,92,214,1,1,10000,3
249,9.0,122,265,1,1,10000,3
249,9.0,122,354,1,1,10000,3
249,9.0,122,234,0,0,0,3
249,9.0,122,234,0,0,0,3
249,9.0,131,260,0,1,5000,3
249,9.0,131,260,0,0,0,3
249,9.0,131,260,0,1,5000,3
249,9.0,131,108,0,1,0,3
249,9.0,131,260,1,1,10000,3
249,9.0,131,108,1,1,10000,3
249,9.0,8,90,1,1,10000,3
249,9.0,131,287,0,1,7000,3
249,9.0,131,287,0,1,7000,3
249,9.0,131,287,0,1,1000,3
249,9.0,131,287,0,1,7000,3
249,9.0,131,287,0,1,7000,3
249,9.0,122,345,0,1,5000,3
249,9.0,131,287,0,1,9000,3
249,9.0,131,287,1,1,10000,3
249,9.0,131,429,0,1,8000,3
249,9.0,131,230,1,1,10000,3
249,9.0,131,389,1,1,10000,3
249,9.0,131,424,0,0,0,3
249,9.0,131,424,1,1,10000,3
249,9.0,131,91,1,1,10000,3
249,9.0,131,129,0,1,8888,3
249,9.0,131,129,1,1,10000,3
249,9.0,131,429,0,1,8000,3
249,9.0,131,423,1,1,10000,3
249,9.0,131,429,0,1,9000,3
249,9.0,131,429,0,1,9000,3
249,9.0,131,429,0,1,9000,3
249,9.0,131,429,0,1,9000,3
249,9.0,131,429,0,1,7000,3
249,9.0,131,429,0,1,9000,3
249,9.0,131,429,1,1,10000,3
249,9.0,101,225,1,1,10000,3
249,9.0,106,205,1,1,10000,3
249,9.0,160,361,0,1,6000,3
249,9.0,160,361,0,1,6000,3
249,9.0,160,361,0,1,6000,3
249,9.0,160,361,0,1,6000,3
249,9.0,160,361,0,1,6000,3
249,9.0,160,361,0,1,6000,3
249,9.0,160,361,1,1,10000,3
249,9.0,131,129,0,1,10000,3
249,9.0,160,78,0,1,1000,3
249,9.0,160,78,1,1,10000,3
249,9.0,160,111,0,0,0,3
249,9.0,160,111,0,1,0,3
249,9.0,160,111,0,1,0,3
249,9.0,122,345,0,1,2000,3
249,9.0,122,345,0,1,0,3
249,9.0,122,345,0,1,5000,3
249,9.0,160,224,0,1,3000,3
249,9.0,160,224,0,1,0,3
249,9.0,160,224,0,1,3000,3
249,9.0,160,224,1,1,10000,3
249,9.0,160,75,0,1,2000,3
249,9.0,160,75,0,1,3000,3
249,9.0,160,75,0,0,0,3
249,9.0,160,75,0,0,0,3
249,9.0,160,75,0,0,0,3
249,9.0,160,75,0,1,2000,3
249,9.0,160,75,0,1,0,3
249,9.0,160,258,0,0,0,3
249,9.0,160,258,1,1,10000,3
249,9.0,160,247,1,1,10000,3
249,9.0,160,75,1,1,10000,3
249,9.0,160,111,1,1,10000,3
249,9.0,160,229,1,1,10000,3
249,9.0,160,278,1,1,10000,3
249,9.0,160,32,0,0,0,3
249,9.0,160,32,1,1,10000,3
249,9.0,131,129,0,1,10000,3
249,9.0,171,371,0,1,4000,3
249,9.0,171,371,1,1,10000,3
249,9.0,171,83,1,1,10000,3
249,9.0,171,355,1,1,10000,3
249,9.0,171,270,1,1,10000,3
249,9.0,171,321,0,1,8000,3
249,9.0,171,321,1,1,10000,3
249,9.0,171,348,1,1,10000,3
249,9.0,122,234,0,0,0,3
249,9.0,122,234,1,1,2000,3
249,9.0,122,345,0,1,0,3
249,9.0,122,345,0,1,0,3
249,9.0,122,345,0,1,0,3
249,9.0,122,345,0,1,0,3
249,9.0,122,345,0,1,0,3
249,9.0,122,345,0,1,0,3
249,9.0,122,345,1,1,10000,3
249,9.0,171,85,0,1,9000,3
249,9.0,171,85,0,1,9000,3
249,9.0,171,85,0,1,9000,3
249,9.0,171,85,0,1,9000,3
249,9.0,171,85,0,1,9000,3
249,9.0,171,85,0,1,9000,3
249,9.0,171,85,0,1,9000,3
249,9.0,171,85,0,1,9000,3
249,9.0,171,85,0,1,9000,3
249,9.0,171,85,0,1,2000,3
249,9.0,171,351,1,1,10000,3
249,9.0,171,85,1,1,10000,3
249,9.0,171,268,1,1,10000,3
249,9.0,32,5,1,1,10000,3
249,9.0,182,277,0,0,0,3
249,9.0,182,277,0,1,0,3
249,9.0,182,277,0,1,0,3
249,9.0,182,277,0,1,0,3
249,9.0,182,277,0,1,0,3
249,9.0,182,277,1,1,10000,3
249,9.0,171,209,1,1,10000,3
249,9.0,182,26,0,0,0,3
249,9.0,182,26,1,1,10000,3
249,9.0,182,45,0,1,6000,3
249,9.0,182,45,1,1,10000,3
249,9.0,182,64,1,1,10000,3
249,9.0,182,57,1,1,10000,3
249,9.0,182,57,0,1,10000,3
249,9.0,182,64,0,1,10000,3
249,9.0,182,190,0,1,9000,3
249,9.0,182,190,1,1,10000,3
249,9.0,182,262,0,1,7000,3
249,9.0,182,262,0,1,7000,3
249,9.0,182,262,0,0,0,3
249,9.0,182,262,1,1,10000,3
249,9.0,182,142,0,1,0,3
249,9.0,182,142,0,1,1000,3
249,9.0,182,142,1,1,10000,3
249,9.0,182,179,1,1,10000,3
249,9.0,182,195,0,1,8000,3
249,9.0,182,195,1,1,10000,3
249,9.0,182,190,0,1,10000,3
249,9.0,182,190,0,1,10000,3
249,9.0,56,96,0,0,0,3
249,9.0,56,96,1,1,10000,3
249,9.0,56,154,0,0,0,3
249,9.0,56,154,0,0,0,3
249,9.0,56,154,0,1,5000,3
249,9.0,56,96,0,0,0,3
249,9.0,56,154,0,0,0,3
249,9.0,56,154,0,0,0,3
249,9.0,56,96,0,0,0,3
249,9.0,56,96,0,1,10000,3
249,9.0,56,154,0,0,0,3
249,9.0,56,154,1,1,10000,3
249,9.0,56,363,0,1,6000,3
249,9.0,56,363,1,1,10000,3
249,9.0,56,330,0,1,1000,3
249,9.0,56,330,0,1,1000,3
249,9.0,53,274,0,1,0,3
249,9.0,53,274,1,1,10000,3
249,9.0,53,115,1,1,10000,3
249,9.0,53,282,1,1,10000,3
249,9.0,53,207,1,1,10000,3
249,9.0,53,372,0,1,0,3
249,9.0,53,372,0,1,1000,3
249,9.0,53,372,0,1,8000,3
249,9.0,53,372,0,1,8000,3
249,9.0,53,372,0,1,8000,3
249,9.0,53,372,0,1,8000,3
249,9.0,53,275,0,0,0,3
249,9.0,53,275,1,1,10000,3
249,9.0,53,372,1,1,10000,3
249,9.0,53,2,0,1,2000,3
249,9.0,53,2,0,1,3000,3
249,9.0,53,2,1,1,10000,3
249,9.0,53,92,0,1,8000,3
249,9.0,53,92,0,1,8000,3
249,9.0,53,92,0,1,8000,3
249,9.0,53,92,0,1,8000,3
249,9.0,53,92,1,1,10000,3
249,9.0,139,193,0,1,3636,3
249,9.0,139,193,1,1,10000,3
249,9.0,139,186,1,1,10000,3
249,9.0,139,206,0,1,4166,3
249,9.0,139,206,0,1,5000,3
249,9.0,139,206,0,1,8333,3
249,9.0,139,206,1,1,10000,3
249,9.0,139,14,1,1,10000,3
249,9.0,56,330,0,1,1000,3
249,9.0,56,330,0,1,2000,3
249,9.0,56,24,0,0,0,3
249,9.0,56,24,0,0,0,3
249,9.0,139,152,1,1,10000,3
249,9.0,139,87,1,1,10000,3
249,9.0,139,344,0,1,2857,3
249,9.0,139,344,0,1,2142,3
249,9.0,139,344,0,0,0,3
249,9.0,139,344,0,1,2142,3
249,9.0,139,344,0,1,2142,3
249,9.0,139,344,0,1,2142,3
249,9.0,139,344,0,1,2142,3
249,9.0,139,344,0,1,2142,3
249,9.0,139,344,0,1,2142,3
249,9.0,139,344,1,1,10000,3
249,9.0,139,221,0,1,6153,3
249,9.0,139,221,1,1,10000,3
249,9.0,144,202,0,1,0,3
249,9.0,144,202,0,0,0,3
249,9.0,144,202,1,1,3461,3
249,9.0,107,410,1,1,10000,3
249,9.0,107,69,0,1,2142,3
249,9.0,107,69,0,1,2142,3
249,9.0,107,69,0,1,2142,3
249,9.0,107,69,0,1,2857,3
249,9.0,107,104,0,1,7692,3
249,9.0,107,104,1,1,10000,3
249,9.0,107,69,0,1,1428,3
249,9.0,107,69,1,1,10000,3
249,9.0,144,261,0,1,7142,3
249,9.0,144,261,1,1,10000,3
249,9.0,144,291,0,1,2631,3
249,9.0,144,291,0,1,526,3
249,9.0,144,291,0,1,3157,3
249,9.0,144,291,0,1,5789,3
249,9.0,144,291,0,1,5789,3
249,9.0,144,291,1,1,10000,3
249,9.0,107,386,1,1,3333,3
249,9.0,107,386,0,1,2000,3
249,9.0,107,386,0,1,3333,3
249,9.0,139,366,1,1,10000,3
249,9.0,56,65,0,0,0,3
249,9.0,56,65,1,1,10000,3
249,9.0,56,24,0,0,0,3
249,9.0,56,24,0,0,0,3
249,9.0,56,157,1,1,10000,3
249,9.0,56,24,0,0,0,3
249,9.0,139,194,0,0,0,3
249,9.0,139,194,1,1,10000,3
249,9.0,56,24,1,1,10000,3
249,9.0,56,330,1,1,10000,3
249,9.0,56,425,1,1,10000,3
249,9.0,56,323,1,1,10000,3
249,9.0,56,20,1,1,10000,3
250,9.5,172,188,0,0,0,3
250,9.5,172,188,0,0,0,3
250,9.5,172,188,0,0,0,3
250,9.5,172,188,0,0,0,3
250,9.5,172,188,0,0,0,3
250,9.5,5,172,1,1,10000,3
250,9.5,5,29,1,1,10000,3
250,9.5,5,10,0,1,1428,3
250,9.5,5,10,1,1,10000,3
250,9.5,5,216,1,1,10000,3
250,9.5,5,47,1,1,10000,3
250,9.5,5,421,0,1,8000,3
250,9.5,5,421,0,1,8000,3
250,9.5,5,421,0,1,9000,3
250,9.5,5,421,1,1,10000,3
250,9.5,5,341,0,1,0,3
250,9.5,5,341,1,1,10000,3
250,9.5,5,416,0,1,2727,3
250,9.5,5,416,1,1,10000,3
250,9.5,172,188,0,0,0,3
250,9.5,172,188,0,0,0,3
250,9.5,172,188,0,0,0,3
250,9.5,172,188,0,0,0,3
250,9.5,172,188,0,0,0,3
250,9.5,172,188,0,0,0,3
250,9.5,172,73,0,1,0,3
250,9.5,172,73,0,1,0,3
250,9.5,172,73,0,1,0,3
250,9.5,172,73,0,1,0,3
250,9.5,145,33,0,1,8888,3
250,9.5,145,33,0,1,8888,3
250,9.5,145,33,0,1,9444,3
250,9.5,145,33,0,1,9444,3
250,9.5,145,232,1,1,10000,3
250,9.5,145,30,1,1,10000,3
250,9.5,145,33,1,1,10000,3
250,9.5,145,346,0,1,9000,3
250,9.5,145,346,1,1,10000,3
250,9.5,145,346,0,1,4000,3
250,9.5,145,346,0,1,10000,3
250,9.5,145,382,0,1,0,3
250,9.5,145,382,0,1,9000,3
250,9.5,145,382,0,1,9000,3
250,9.5,145,382,0,1,9000,3
250,9.5,145,382,0,1,8000,3
250,9.5,145,382,1,1,10000,3
250,9.5,145,430,1,1,10000,3
250,9.5,145,0,1,1,10000,3
250,9.5,145,118,1,1,10000,3
250,9.5,172,188,0,0,0,3
250,9.5,172,188,0,1,0,3
250,9.5,172,188,1,1,10000,3
250,9.5,172,350,1,1,10000,3
250,9.5,172,219,0,1,0,3
250,9.5,172,219,0,0,0,3
250,9.5,172,219,0,0,0,3
250,9.5,172,219,0,0,0,3
250,9.5,172,219,1,1,10000,3
250,9.5,172,307,1,1,10000,3
250,9.5,172,192,0,1,0,3
250,9.5,172,192,1,1,10000,3
250,9.5,172,125,1,1,10000,3
250,9.5,172,374,1,1,10000,3
250,9.5,172,67,1,1,10000,3
250,9.5,172,259,1,1,10000,3
250,9.5,172,73,0,1,1000,3
250,9.5,172,73,1,1,10000,3
250,9.5,145,290,1,1,10000,3
250,9.5,123,260,0,0,0,3
250,9.5,123,260,1,1,10000,3
250,9.5,123,129,0,1,8888,3
250,9.5,123,129,0,1,8888,3
250,9.5,5,55,1,1,9000,3
250,9.5,123,108,0,0,0,3
250,9.5,123,108,0,1,1000,3
250,9.5,123,108,0,1,1000,3
250,9.5,123,230,1,1,10000,3
250,9.5,123,389,0,0,0,3
250,9.5,123,389,0,0,0,3
250,9.5,123,389,1,1,10000,3
250,9.5,123,424,1,1,10000,3
250,9.5,123,287,1,1,10000,3
250,9.5,123,429,0,1,8000,3
250,9.5,123,429,0,1,8000,3
250,9.5,123,429,0,1,8000,3
250,9.5,123,429,0,1,8000,3
250,9.5,123,429,0,1,8000,3
250,9.5,123,429,0,1,8000,3
250,9.5,123,91,0,1,4000,3
250,9.5,123,91,1,1,10000,3
250,9.5,32,354,1,1,10000,3
250,9.5,32,354,0,1,10000,3
250,9.5,32,302,0,1,6400,3
250,9.5,32,302,0,1,6400,3
250,9.5,123,108,0,1,6000,3
250,9.5,123,108,0,1,6000,3
250,9.5,123,108,0,1,6000,3
250,9.5,123,108,1,1,10000,3
250,9.5,123,423,0,1,2000,3
250,9.5,123,423,1,1,10000,3
250,9.5,123,129,0,1,8888,3
250,9.5,123,129,1,1,10000,3
250,9.5,32,302,0,1,6400,3
250,9.5,32,302,0,1,6400,3
250,9.5,32,302,1,1,10000,3
250,9.5,123,429,1,1,9000,3
250,9.5,32,8,0,1,9444,3
250,9.5,32,8,1,1,10000,3
250,9.5,32,226,0,1,8461,3
250,9.5,32,226,0,1,8461,3
250,9.5,32,226,0,1,9230,3
250,9.5,32,226,1,1,10000,3
250,9.5,32,107,0,1,8000,3
250,9.5,32,107,1,1,10000,3
250,9.5,32,107,0,1,10000,3
250,9.5,32,56,1,1,10000,3
250,9.5,32,250,1,1,10000,3
250,9.5,116,111,1,1,10000,3
250,9.5,116,229,0,0,0,3
250,9.5,116,229,0,0,0,3
250,9.5,116,229,0,1,6666,3
250,9.5,116,229,0,1,6666,3
250,9.5,116,224,0,0,0,3
250,9.5,116,224,0,0,0,3
250,9.5,116,224,0,0,0,3
250,9.5,116,224,1,1,10000,3
250,9.5,116,78,1,1,10000,3
250,9.5,116,75,1,1,10000,3
250,9.5,116,258,1,1,10000,3
250,9.5,116,371,0,1,5000,3
250,9.5,116,371,1,1,10000,3
250,9.5,116,209,0,1,1000,3
250,9.5,116,209,0,1,1000,3
250,9.5,116,209,0,1,0,3
250,9.5,116,209,0,1,1000,3
250,9.5,116,247,0,1,8888,3
250,9.5,116,247,0,1,8888,3
250,9.5,116,247,0,1,8888,3
250,9.5,116,247,1,1,10000,3
250,9.5,116,209,1,1,10000,3
250,9.5,116,83,1,1,10000,3
250,9.5,116,355,1,1,10000,3
250,9.5,116,321,1,1,10000,3
250,9.5,116,85,1,1,10000,3
250,9.5,116,348,0,1,0,3
250,9.5,116,270,1,1,10000,3
250,9.5,116,348,1,1,10000,3
250,9.5,116,351,0,1,5000,3
250,9.5,116,351,0,1,9000,3
250,9.5,116,351,1,1,10000,3
250,9.5,116,268,0,1,5000,3
250,9.5,116,361,1,1,10000,3
250,9.5,116,278,0,0,0,3
250,9.5,116,268,1,1,10000,3
250,9.5,116,229,0,1,1666,3
250,9.5,116,229,0,1,2500,3
250,9.5,116,229,0,1,2500,3
250,9.5,116,229,0,1,6666,3
250,9.5,116,229,0,1,6666,3
250,9.5,116,32,0,0,0,3
250,9.5,116,32,0,0,0,3
250,9.5,116,32,0,0,0,3
250,9.5,116,32,0,1,7333,3
250,9.5,116,32,1,1,8666,3
250,9.5,116,229,0,0,0,3
250,9.5,116,229,1,1,10000,3
250,9.5,116,278,1,1,10000,3
250,9.5,63,381,1,1,10000,3
250,9.5,63,153,1,1,2000,3
250,9.5,63,136,1,1,7000,3
250,9.5,63,153,0,1,2000,3
250,9.5,95,277,1,1,10000,3
250,9.5,95,26,1,1,10000,3
250,9.5,95,45,0,1,6500,3
250,9.5,95,45,0,1,6500,3
250,9.5,95,45,0,1,6500,3
250,9.5,95,64,1,1,10000,3
250,9.5,95,57,1,1,10000,3
250,9.5,95,45,0,1,6500,3
250,9.5,95,45,0,1,6500,3
250,9.5,95,190,1,1,10000,3
250,9.5,95,45,1,1,10000,3
250,9.5,95,262,1,1,10000,3
250,9.5,95,142,1,1,10000,3
250,9.5,95,179,1,1,10000,3
250,9.5,95,195,0,1,8000,3
250,9.5,95,195,1,1,10000,3
250,9.5,95,418,0,1,9000,3
250,9.5,95,418,0,0,0,3
250,9.5,95,418,0,1,8000,3
250,9.5,95,418,0,1,8000,3
250,9.5,95,418,0,1,9000,3
250,9.5,95,418,0,1,9000,3
250,9.5,95,11,0,1,5000,3
250,9.5,95,11,0,1,5000,3
250,9.5,95,11,0,1,5000,3
250,9.5,95,11,0,1,0,3
250,9.5,95,11,0,1,5000,3
250,9.5,95,11,0,1,5000,3
250,9.5,95,25,0,1,0,3
250,9.5,95,196,0,1,8000,3
250,9.5,95,196,0,1,8000,3
250,9.5,95,196,0,1,8000,3
250,9.5,95,254,1,1,10000,3
250,9.5,95,25,0,1,9000,3
250,9.5,95,418,0,0,0,3
250,9.5,95,418,0,1,5000,3
250,9.5,95,418,0,1,5000,3
250,9.5,95,418,0,1,5000,3
250,9.5,95,418,0,1,8000,3
250,9.5,95,418,0,1,9000,3
250,9.5,95,418,1,1,10000,3
250,9.5,95,11,0,1,5000,3
250,9.5,95,25,1,1,10000,3
250,9.5,95,196,0,1,8000,3
250,9.5,145,214,0,0,0,3
250,9.5,145,214,1,1,10000,3
250,9.5,95,11,1,1,10000,3
250,9.5,95,196,1,1,10000,3
250,9.5,99,275,1,1,10000,3
250,9.5,99,274,1,1,10000,3
250,9.5,99,207,1,1,10000,3
250,9.5,99,372,0,1,0,3
250,9.5,99,372,0,1,0,3
250,9.5,99,372,0,1,0,3
250,9.5,99,372,0,1,8000,3
250,9.5,99,372,1,1,10000,3
250,9.5,95,347,0,1,4000,3
250,9.5,95,347,1,1,10000,3
250,9.5,95,384,1,1,4000,3
250,9.5,152,193,0,1,0,3
250,9.5,152,193,0,1,0,3
250,9.5,152,193,0,1,4545,3
250,9.5,152,193,0,1,6363,3
250,9.5,152,193,0,1,6363,3
250,9.5,152,186,0,0,0,3
250,9.5,152,186,0,0,0,3
250,9.5,152,193,0,1,909,3
250,9.5,152,186,1,1,10000,3
250,9.5,152,193,0,1,5454,3
250,9.5,152,193,0,1,5454,3
250,9.5,152,193,0,0,0,3
250,9.5,152,193,0,0,0,3
250,9.5,152,193,0,1,6363,3
250,9.5,152,193,0,1,6363,3
250,9.5,152,193,0,0,0,3
250,9.5,152,193,1,1,10000,3
250,9.5,152,206,0,1,7500,3
250,9.5,152,206,0,1,8333,3
250,9.5,152,206,1,1,10000,3
250,9.5,152,14,1,1,10000,3
250,9.5,152,152,0,1,2000,3
250,9.5,152,87,0,0,0,3
250,9.5,152,152,0,1,2000,3
250,9.5,152,152,0,1,2000,3
250,9.5,152,87,0,0,0,3
250,9.5,152,87,0,1,2142,3
250,9.5,152,87,0,1,2142,3
250,9.5,152,87,1,1,10000,3
250,9.5,152,152,1,1,10000,3
250,9.5,152,344,0,1,2142,3
250,9.5,152,344,0,1,2142,3
250,9.5,152,344,0,1,2142,3
250,9.5,152,344,0,1,2142,3
250,9.5,152,221,0,1,6153,3
250,9.5,152,221,0,1,6153,3
250,9.5,152,344,0,1,2142,3
250,9.5,152,344,0,1,2142,3
250,9.5,152,344,0,1,2142,3
250,9.5,152,344,0,1,2142,3
250,9.5,152,344,0,1,2142,3
250,9.5,152,344,0,1,2142,3
250,9.5,152,344,1,1,10000,3
250,9.5,152,221,1,1,10000,3
250,9.5,176,285,0,1,2571,3
250,9.5,176,285,0,1,2571,3
250,9.5,176,285,0,1,0,3
250,9.5,176,285,0,1,2857,3
250,9.5,176,285,0,1,2857,3
250,9.5,176,285,0,1,2571,3
250,9.5,176,285,0,1,2571,3
250,9.5,176,285,1,1,10000,3
250,9.5,176,261,1,1,10000,3
250,9.5,176,104,0,1,9230,3
250,9.5,176,104,1,1,10000,3
250,9.5,176,410,0,1,5625,3
250,9.5,176,410,1,1,10000,3
250,9.5,176,202,0,1,3461,3
250,9.5,176,202,0,1,3461,3
250,9.5,176,202,0,1,4230,3
250,9.5,176,202,1,1,10000,3
251,5.0,84,188,0,1,10000,3
251,5.0,84,188,1,1,10000,3
251,5.0,84,307,0,0,0,3
251,5.0,84,307,0,0,0,3
251,5.0,84,307,0,0,0,3
251,5.0,84,307,0,0,0,3
251,5.0,84,307,1,1,10000,3
251,5.0,84,192,0,1,0,3
251,5.0,84,192,0,1,0,3
251,5.0,84,192,0,1,0,3
251,5.0,84,192,0,1,6000,3
251,5.0,84,192,0,1,6000,3
251,5.0,84,192,1,1,10000,3
251,5.0,84,374,0,0,0,3
251,5.0,84,374,1,1,10000,3
251,5.0,84,335,0,0,0,3
251,5.0,84,335,0,0,0,3
251,5.0,84,335,0,0,0,3
251,5.0,84,335,0,1,10000,3
251,5.0,84,259,1,1,10000,3
251,5.0,84,219,0,0,0,3
251,5.0,84,219,1,1,10000,3
251,5.0,84,172,0,1,1000,3
251,5.0,84,172,0,1,1000,3
251,5.0,84,172,0,0,0,3
251,5.0,84,172,0,1,1000,3
251,5.0,84,172,0,1,4000,3
251,5.0,84,216,0,0,0,3
251,5.0,84,216,0,0,0,3
251,5.0,84,216,0,0,0,3
251,5.0,84,216,0,0,0,3
251,5.0,84,216,0,1,5000,3
251,5.0,84,216,0,1,5000,3
251,5.0,84,216,0,0,0,3
251,5.0,84,47,0,1,7000,3
251,5.0,84,172,0,1,6000,3
251,5.0,84,172,0,1,4000,3
251,5.0,84,172,0,0,0,3
251,5.0,84,172,0,0,0,3
251,5.0,84,172,0,0,0,3
251,5.0,84,172,0,0,0,3
251,5.0,84,172,0,0,0,3
251,5.0,84,172,0,1,8000,3
251,5.0,84,172,0,1,8000,3
251,5.0,84,172,0,1,8000,3
251,5.0,84,216,0,1,5000,3
251,5.0,84,172,0,1,8000,3
251,5.0,84,172,0,1,8000,3
251,5.0,84,172,0,0,0,3
251,5.0,84,172,1,1,10000,3
251,5.0,84,10,0,0,0,3
251,5.0,84,10,0,0,0,3
251,5.0,84,10,0,0,0,3
251,5.0,84,10,0,1,0,3
251,5.0,84,10,0,1,0,3
251,5.0,84,10,0,1,0,3
251,5.0,84,10,0,1,0,3
251,5.0,84,10,0,1,0,3
251,5.0,84,10,0,1,0,3
251,5.0,84,216,0,1,5000,3
251,5.0,84,216,1,1,10000,3
251,5.0,84,47,0,1,7000,3
251,5.0,84,47,0,0,0,3
251,5.0,84,47,1,1,10000,3
251,5.0,84,10,0,1,1428,3
251,5.0,84,10,0,1,1428,3
251,5.0,84,10,0,1,714,3
251,5.0,84,10,0,1,714,3
251,5.0,84,10,0,1,714,3
251,5.0,84,10,0,0,0,3
251,5.0,84,10,0,1,1428,3
251,5.0,84,10,0,1,1428,3
251,5.0,84,421,1,1,10000,3
251,5.0,84,55,1,1,10000,3
251,5.0,84,10,1,1,10000,3
251,5.0,84,203,0,0,0,3
251,5.0,84,203,0,0,0,3
251,5.0,84,203,0,0,0,3
251,5.0,84,203,0,0,0,3
251,5.0,84,203,0,0,0,3
251,5.0,84,203,0,0,0,3
251,5.0,84,203,1,1,10000,3
251,5.0,61,382,0,0,0,3
251,5.0,61,382,1,1,10000,3
251,5.0,61,430,0,1,1666,3
251,5.0,61,430,1,1,10000,3
251,5.0,61,118,1,1,10000,3
251,5.0,61,290,1,1,10000,3
251,5.0,61,33,0,0,0,3
251,5.0,61,33,0,0,0,3
251,5.0,61,33,0,0,0,3
251,5.0,61,33,0,1,0,3
251,5.0,61,33,0,1,0,3
251,5.0,61,33,0,1,555,3
251,5.0,61,33,0,1,555,3
251,5.0,61,33,0,1,555,3
251,5.0,61,33,0,0,0,3
251,5.0,61,33,0,1,1111,3
251,5.0,61,33,0,1,7777,3
251,5.0,61,33,0,1,2777,3
251,5.0,61,33,0,1,7777,3
251,5.0,61,33,0,1,7222,3
251,5.0,61,33,0,1,7777,3
251,5.0,61,33,0,1,7777,3
251,5.0,61,33,0,1,5555,3
251,5.0,61,33,0,1,7777,3
251,5.0,61,33,0,1,7777,3
251,5.0,61,33,0,1,2777,3
251,5.0,61,33,0,0,0,3
251,5.0,61,33,0,1,7777,3
251,5.0,61,346,0,0,0,3
251,5.0,61,346,0,1,1000,3
251,5.0,61,33,0,1,555,3
251,5.0,61,33,0,1,555,3
251,5.0,61,33,0,1,3333,3
251,5.0,61,33,0,1,3333,3
251,5.0,61,33,0,1,7777,3
251,5.0,61,33,0,1,7222,3
251,5.0,61,33,0,1,7777,3
251,5.0,61,33,0,1,7777,3
251,5.0,61,33,0,1,3333,3
251,5.0,61,33,0,1,3888,3
251,5.0,61,33,0,1,7777,3
