studentID,diemqt,assignmentID,problemID,is_final,status,pre_score,coefficient
125,9.5,116,32,0,1,0,3
125,9.5,116,32,0,1,0,3
125,9.5,116,32,0,1,2000,3
125,9.5,116,32,0,0,0,3
125,9.5,116,32,1,1,10000,3
125,9.5,116,85,0,1,9000,3
125,9.5,63,136,1,1,10000,3
125,9.5,63,153,0,1,7333,3
125,9.5,63,153,0,1,7333,3
125,9.5,63,153,0,1,6000,3
125,9.5,63,381,0,1,5833,3
125,9.5,63,381,0,1,8333,3
125,9.5,63,153,0,0,0,3
125,9.5,63,153,0,0,0,3
125,9.5,63,153,0,1,6000,3
125,9.5,63,381,0,1,5833,3
125,9.5,63,153,0,1,7333,3
125,9.5,63,153,0,1,7333,3
125,9.5,63,153,1,1,7333,3
125,9.5,63,381,1,1,8333,3
125,9.5,63,381,0,0,0,3
125,9.5,63,381,0,1,8333,3
125,9.5,63,153,0,0,0,3
125,9.5,63,153,0,1,7333,3
125,9.5,63,381,0,1,5000,3
125,9.5,63,381,0,1,8333,3
125,9.5,116,278,0,0,0,3
125,9.5,116,278,0,0,0,3
125,9.5,116,278,1,1,10000,3
125,9.5,116,229,0,1,0,3
125,9.5,116,229,1,1,10000,3
125,9.5,116,229,0,1,10000,3
125,9.5,116,229,0,1,10000,3
125,9.5,116,229,0,1,10000,3
125,9.5,116,229,0,1,10000,3
125,9.5,116,229,0,1,10000,3
125,9.5,116,229,0,0,0,3
125,9.5,95,277,1,1,10000,3
125,9.5,95,26,0,0,0,3
125,9.5,95,26,0,1,0,3
125,9.5,95,26,0,1,0,3
125,9.5,95,26,0,0,0,3
125,9.5,95,45,0,0,0,3
125,9.5,95,45,1,1,10000,3
125,9.5,95,64,1,1,10000,3
125,9.5,95,57,0,1,0,3
125,9.5,95,57,0,1,0,3
125,9.5,95,57,0,1,0,3
125,9.5,95,57,0,1,0,3
125,9.5,95,190,1,1,9000,3
125,9.5,95,262,0,1,4000,3
125,9.5,95,262,0,1,4000,3
125,9.5,95,262,0,1,4000,3
125,9.5,95,262,0,1,4000,3
125,9.5,95,195,1,1,6000,3
125,9.5,95,142,1,1,10000,3
125,9.5,95,179,1,1,10000,3
125,9.5,95,418,1,1,10000,3
125,9.5,95,245,1,0,0,3
125,9.5,95,11,0,1,3000,3
125,9.5,95,11,0,0,0,3
125,9.5,95,25,1,0,0,3
125,9.5,95,25,0,0,0,3
125,9.5,95,11,0,1,5000,3
125,9.5,95,70,0,0,0,3
125,9.5,95,70,0,0,0,3
125,9.5,95,70,0,0,0,3
125,9.5,95,255,1,0,0,3
125,9.5,95,255,0,0,0,3
125,9.5,95,70,0,1,1000,3
125,9.5,95,102,0,1,2000,3
125,9.5,95,254,1,1,10000,3
125,9.5,95,196,0,0,0,3
125,9.5,95,196,0,0,0,3
125,9.5,95,196,0,0,0,3
125,9.5,95,196,0,0,0,3
125,9.5,95,196,1,1,10000,3
125,9.5,95,245,0,0,0,3
125,9.5,95,245,0,0,0,3
125,9.5,95,245,0,0,0,3
125,9.5,95,245,0,0,0,3
125,9.5,95,102,0,0,0,3
125,9.5,95,102,1,1,10000,3
125,9.5,95,245,0,0,0,3
125,9.5,95,245,0,0,0,3
125,9.5,95,245,0,0,0,3
125,9.5,95,245,0,0,0,3
125,9.5,95,245,0,0,0,3
125,9.5,95,70,0,0,0,3
125,9.5,95,70,1,1,10000,3
125,9.5,95,26,0,0,0,3
125,9.5,95,26,1,1,10000,3
125,9.5,95,57,0,1,0,3
125,9.5,95,57,0,1,0,3
125,9.5,95,57,0,1,0,3
125,9.5,95,57,0,1,0,3
125,9.5,95,57,0,1,0,3
125,9.5,95,57,0,1,0,3
125,9.5,95,57,0,1,0,3
125,9.5,95,57,0,1,0,3
125,9.5,95,190,0,1,9000,3
125,9.5,95,262,0,1,4000,3
125,9.5,95,262,0,1,4000,3
125,9.5,95,262,0,1,4000,3
125,9.5,95,262,0,1,4000,3
125,9.5,95,262,0,1,4000,3
125,9.5,95,262,0,1,4000,3
125,9.5,95,195,0,1,6000,3
125,9.5,95,245,0,0,0,3
125,9.5,95,255,0,0,0,3
125,9.5,95,384,1,1,10000,3
125,9.5,95,301,1,0,0,3
125,9.5,95,57,0,1,0,3
125,9.5,95,347,0,0,0,3
125,9.5,95,347,0,0,0,3
125,9.5,95,11,0,1,5000,3
125,9.5,99,275,0,0,0,3
125,9.5,99,275,1,1,10000,3
125,9.5,99,274,0,1,0,3
125,9.5,99,372,0,1,0,3
125,9.5,99,372,0,1,0,3
125,9.5,99,372,0,1,0,3
125,9.5,99,372,0,0,0,3
125,9.5,99,372,0,1,0,3
125,9.5,99,372,0,1,0,3
125,9.5,99,372,0,1,2000,3
125,9.5,99,372,0,1,2000,3
125,9.5,99,372,1,1,10000,3
125,9.5,99,207,1,1,10000,3
125,9.5,99,274,0,1,0,3
125,9.5,99,274,0,1,0,3
125,9.5,99,274,0,1,0,3
125,9.5,99,274,0,1,0,3
125,9.5,99,274,0,1,0,3
125,9.5,99,274,1,1,10000,3
125,9.5,95,57,0,1,0,3
125,9.5,95,262,0,1,4000,3
125,9.5,95,57,1,1,10000,3
125,9.5,95,347,1,1,1000,3
125,9.5,95,347,0,0,0,3
125,9.5,95,262,1,1,9000,3
125,9.5,95,195,0,1,6000,3
125,9.5,95,11,1,1,10000,3
125,9.5,95,301,0,0,0,3
125,9.5,95,25,0,0,0,3
125,9.5,95,25,0,0,0,3
125,9.5,95,25,0,0,0,3
125,9.5,95,25,0,0,0,3
125,9.5,95,25,0,0,0,3
125,9.5,95,25,0,0,0,3
125,9.5,95,25,0,0,0,3
125,9.5,95,25,0,0,0,3
125,9.5,95,25,0,0,0,3
125,9.5,95,25,0,0,0,3
125,9.5,95,25,0,0,0,3
125,9.5,152,193,0,0,0,3
125,9.5,152,193,0,1,3636,3
125,9.5,152,193,0,1,3636,3
125,9.5,152,193,0,0,0,3
125,9.5,152,193,0,0,0,3
125,9.5,152,193,0,1,4545,3
125,9.5,152,193,1,1,10000,3
125,9.5,152,186,1,1,10000,3
125,9.5,152,206,1,1,10000,3
125,9.5,152,14,1,1,10000,3
125,9.5,152,152,1,1,10000,3
125,9.5,152,87,1,1,10000,3
125,9.5,152,344,1,1,10000,3
125,9.5,152,221,1,1,10000,3
125,9.5,176,104,1,1,10000,3
125,9.5,176,285,0,1,0,3
125,9.5,176,285,0,1,0,3
125,9.5,176,285,1,1,10000,3
125,9.5,176,261,1,1,10000,3
125,9.5,176,410,0,0,0,3
125,9.5,176,410,0,1,0,3
125,9.5,176,410,0,1,0,3
125,9.5,176,410,0,1,0,3
125,9.5,176,410,1,1,10000,3
125,9.5,176,202,1,1,10000,3
126,8.5,30,257,1,1,10000,3
126,8.5,30,67,0,1,7000,3
126,8.5,30,67,0,1,9000,3
126,8.5,30,67,0,1,9000,3
126,8.5,30,67,1,1,10000,3
126,8.5,30,374,0,1,0,3
126,8.5,30,374,0,0,0,3
126,8.5,30,374,0,0,0,3
126,8.5,30,67,0,1,0,3
126,8.5,30,374,0,1,0,3
126,8.5,30,374,0,1,0,3
126,8.5,30,374,1,1,10000,3
126,8.5,30,314,0,1,9047,3
126,8.5,30,314,0,1,10000,3
126,8.5,30,314,0,1,10000,3
126,8.5,30,314,0,0,0,3
126,8.5,30,314,0,1,9523,3
126,8.5,178,229,0,0,0,3
126,8.5,178,229,0,1,5833,3
126,8.5,85,308,1,1,10000,3
126,8.5,85,252,1,1,10000,3
126,8.5,85,216,1,1,10000,3
126,8.5,85,47,0,1,9000,3
126,8.5,85,47,0,1,7000,3
126,8.5,85,47,0,0,0,3
126,8.5,85,47,1,1,10000,3
126,8.5,85,341,0,1,0,3
126,8.5,85,341,0,1,0,3
126,8.5,85,341,0,1,9230,3
126,8.5,85,341,0,1,9230,3
126,8.5,85,341,0,1,9230,3
126,8.5,85,341,0,1,9230,3
126,8.5,85,341,1,1,10000,3
126,8.5,85,416,0,1,7272,3
126,8.5,85,416,0,1,7272,3
126,8.5,85,416,0,1,7272,3
126,8.5,85,416,0,1,7272,3
126,8.5,85,416,0,0,0,3
126,8.5,85,416,1,1,10000,3
126,8.5,85,55,0,1,0,3
126,8.5,85,55,0,1,9000,3
126,8.5,85,55,1,1,10000,3
126,8.5,178,224,0,0,0,3
126,8.5,178,224,0,0,0,3
126,8.5,178,224,0,0,0,3
126,8.5,178,224,0,0,0,3
126,8.5,178,224,0,0,0,3
126,8.5,178,224,0,0,0,3
126,8.5,178,224,1,1,10000,3
126,8.5,178,320,0,1,6000,3
126,8.5,178,320,0,1,6000,3
126,8.5,30,422,0,0,0,3
126,8.5,30,422,0,0,0,3
126,8.5,30,422,0,0,0,3
126,8.5,30,422,0,0,0,3
126,8.5,30,422,1,1,10000,3
126,8.5,30,18,0,1,2000,3
126,8.5,30,18,0,1,2000,3
126,8.5,30,18,0,1,2000,3
126,8.5,178,320,0,0,0,3
126,8.5,178,320,0,0,0,3
126,8.5,178,320,1,1,10000,3
126,8.5,178,118,1,1,10000,3
126,8.5,178,295,1,1,10000,3
126,8.5,178,290,1,1,10000,3
126,8.5,178,361,0,0,0,3
126,8.5,178,361,0,1,6000,3
126,8.5,178,361,0,1,6000,3
126,8.5,178,361,0,1,6000,3
126,8.5,178,361,0,1,6000,3
126,8.5,67,260,1,1,10000,3
126,8.5,67,287,0,0,0,3
126,8.5,67,287,1,1,10000,3
126,8.5,67,108,1,1,10000,3
126,8.5,67,429,0,1,9000,3
126,8.5,67,429,0,1,9000,3
126,8.5,67,429,0,1,9000,3
126,8.5,178,361,0,1,0,3
126,8.5,178,361,0,1,0,3
126,8.5,178,229,0,1,6666,3
126,8.5,30,324,1,1,10000,3
126,8.5,30,18,0,1,0,3
126,8.5,30,18,0,1,0,3
126,8.5,178,229,0,1,6666,3
126,8.5,178,229,1,1,10000,3
126,8.5,178,229,0,0,0,3
126,8.5,178,361,0,1,0,3
126,8.5,178,361,0,1,0,3
126,8.5,30,18,0,1,2000,3
126,8.5,178,361,0,1,6000,3
126,8.5,178,361,1,1,10000,3
126,8.5,30,314,0,1,8095,3
126,8.5,30,314,0,1,8095,3
126,8.5,30,314,1,1,10000,3
126,8.5,30,18,1,1,10000,3
126,8.5,67,91,1,1,10000,3
126,8.5,67,423,1,1,10000,3
126,8.5,67,297,1,1,10000,3
126,8.5,178,377,0,1,5862,3
126,8.5,178,377,1,1,10000,3
126,8.5,67,429,1,1,10000,3
126,8.5,30,388,1,1,10000,3
126,8.5,178,88,0,1,7435,3
126,8.5,178,88,0,0,0,3
126,8.5,178,88,0,1,7435,3
126,8.5,178,88,0,1,7435,3
126,8.5,178,88,1,1,10000,3
126,8.5,178,126,0,1,312,3
126,8.5,178,126,0,1,2500,3
126,8.5,178,126,0,1,7187,3
126,8.5,178,126,0,1,625,3
126,8.5,178,126,0,1,625,3
126,8.5,178,126,1,1,10000,3
126,8.5,178,126,0,1,7187,3
126,8.5,30,13,0,0,0,3
126,8.5,30,13,0,1,5000,3
126,8.5,30,13,0,1,5000,3
126,8.5,30,13,0,0,0,3
126,8.5,30,13,0,1,5000,3
126,8.5,30,13,1,1,10000,3
126,8.5,112,424,1,1,10000,3
126,8.5,112,91,0,1,4000,3
126,8.5,112,91,0,0,0,3
126,8.5,112,91,0,1,4000,3
126,8.5,112,91,1,1,10000,3
126,8.5,112,423,0,0,0,3
126,8.5,112,423,1,1,10000,3
126,8.5,112,57,0,1,6000,3
126,8.5,112,57,0,1,6000,3
126,8.5,112,57,0,1,6000,3
126,8.5,112,57,0,1,6000,3
126,8.5,112,57,0,1,7000,3
126,8.5,112,57,1,1,10000,3
126,8.5,32,307,1,1,10000,3
126,8.5,32,192,1,1,10000,3
126,8.5,32,125,1,1,10000,3
126,8.5,112,257,1,1,10000,3
126,8.5,32,280,0,1,0,3
126,8.5,32,280,1,1,10000,3
126,8.5,32,374,1,1,10000,3
126,8.5,32,335,0,0,0,3
126,8.5,32,335,1,1,10000,3
126,8.5,32,259,1,1,10000,3
126,8.5,32,219,0,0,0,3
126,8.5,32,219,0,0,0,3
126,8.5,32,219,0,0,0,3
126,8.5,32,219,1,1,10000,3
126,8.5,32,138,1,1,10000,3
126,8.5,32,396,1,1,10000,3
126,8.5,32,192,0,1,0,3
126,8.5,32,417,0,1,0,3
126,8.5,32,417,1,1,10000,3
126,8.5,32,352,1,1,10000,3
126,8.5,32,354,0,1,2000,3
126,8.5,32,354,0,1,6000,3
126,8.5,32,354,0,1,8000,3
126,8.5,32,354,0,1,4000,3
126,8.5,32,354,0,1,4000,3
126,8.5,32,354,0,1,6000,3
126,8.5,32,354,0,1,8000,3
126,8.5,32,354,0,1,8000,3
126,8.5,32,354,0,1,8000,3
126,8.5,32,354,1,1,10000,3
126,8.5,83,64,0,1,1000,3
126,8.5,83,64,0,1,5000,3
126,8.5,83,64,0,1,5000,3
126,8.5,83,64,1,1,10000,3
126,8.5,83,262,1,1,10000,3
126,8.5,83,355,0,1,8000,3
126,8.5,83,348,1,1,10000,3
126,8.5,83,270,0,1,5000,3
126,8.5,83,270,0,1,5000,3
126,8.5,83,270,1,1,10000,3
126,8.5,112,371,0,0,0,3
126,8.5,112,371,1,1,10000,3
126,8.5,112,32,0,0,0,3
126,8.5,112,32,0,1,6000,3
126,8.5,112,32,1,1,10000,3
126,8.5,83,355,1,1,10000,3
126,8.5,83,85,0,1,8000,3
126,8.5,83,85,0,0,0,3
126,8.5,83,85,0,1,8000,3
126,8.5,83,85,0,1,8000,3
126,8.5,83,85,0,1,8000,3
126,8.5,83,85,0,1,3000,3
126,8.5,83,85,0,1,8000,3
126,8.5,83,268,1,1,10000,3
126,8.5,83,351,1,1,10000,3
126,8.5,83,351,0,1,10000,3
126,8.5,83,278,0,0,0,3
126,8.5,83,278,0,0,0,3
126,8.5,83,278,0,1,0,3
126,8.5,83,278,0,1,0,3
126,8.5,83,278,1,1,10000,3
126,8.5,83,229,0,0,0,3
126,8.5,83,229,0,0,0,3
126,8.5,83,229,1,1,10000,3
126,8.5,83,85,0,1,6000,3
126,8.5,83,247,1,1,10000,3
126,8.5,83,85,0,1,6000,3
126,8.5,83,85,0,1,8000,3
126,8.5,83,85,0,0,0,3
126,8.5,83,85,0,1,8000,3
126,8.5,83,85,0,1,4000,3
126,8.5,83,85,0,1,4000,3
126,8.5,83,85,0,0,0,3
126,8.5,83,85,0,1,9000,3
126,8.5,83,85,0,1,9000,3
126,8.5,83,85,0,1,9000,3
126,8.5,83,261,1,1,10000,3
126,8.5,83,85,0,1,6000,3
126,8.5,83,85,0,1,9000,3
126,8.5,83,85,1,1,10000,3
126,8.5,83,85,0,1,10000,3
126,8.5,28,418,1,1,10000,3
126,8.5,30,13,0,1,5000,3
126,8.5,28,11,0,1,5000,3
126,8.5,28,11,0,1,5000,3
126,8.5,28,11,1,1,10000,3
126,8.5,28,208,0,1,0,3
126,8.5,112,195,0,1,6000,3
126,8.5,112,195,0,1,6000,3
126,8.5,112,195,0,1,6000,3
126,8.5,112,195,1,1,10000,3
126,8.5,28,208,0,1,0,3
126,8.5,28,208,1,1,10000,3
126,8.5,28,208,0,1,0,3
126,8.5,32,264,0,1,0,3
126,8.5,32,264,1,1,10000,3
126,8.5,32,380,0,0,0,3
126,8.5,32,380,1,1,10000,3
126,8.5,32,281,0,1,5000,3
126,8.5,32,281,1,1,10000,3
126,8.5,32,256,1,1,10000,3
126,8.5,16,254,0,0,0,3
126,8.5,16,254,0,0,0,3
126,8.5,16,254,1,1,10000,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,0,0,3
126,8.5,16,196,0,1,7000,3
126,8.5,16,196,0,1,7000,3
126,8.5,16,196,0,1,7000,3
126,8.5,16,196,0,1,7000,3
126,8.5,16,196,0,1,7000,3
126,8.5,16,196,0,1,7000,3
126,8.5,16,196,0,1,7000,3
126,8.5,16,196,0,1,7000,3
126,8.5,16,196,0,1,7000,3
126,8.5,16,196,1,1,10000,3
126,8.5,76,261,1,1,10000,3
126,8.5,16,410,1,1,5625,3
126,8.5,16,410,0,1,2500,3
126,8.5,16,410,0,1,2500,3
126,8.5,16,410,0,1,2500,3
126,8.5,16,410,0,1,5625,3
126,8.5,16,410,0,1,2500,3
126,8.5,16,410,0,1,5625,3
126,8.5,16,102,1,1,10000,3
126,8.5,16,410,0,1,4375,3
126,8.5,76,410,0,1,1250,3
126,8.5,76,410,0,1,1875,3
126,8.5,76,410,0,1,2500,3
126,8.5,76,410,0,1,2500,3
126,8.5,76,410,0,1,2500,3
126,8.5,76,410,0,1,5625,3
126,8.5,76,410,0,1,1875,3
126,8.5,76,410,0,0,0,3
126,8.5,76,410,1,1,10000,3
126,8.5,76,202,0,1,3461,3
126,8.5,76,202,0,1,384,3
126,8.5,76,202,0,1,384,3
126,8.5,76,202,1,1,3846,3
126,8.5,76,202,0,1,3846,3
126,8.5,76,202,0,1,769,3
126,8.5,76,202,0,1,384,3
126,8.5,76,202,0,1,0,3
126,8.5,76,202,0,1,769,3
126,8.5,76,202,0,1,3846,3
126,8.5,76,202,0,1,3846,3
126,8.5,76,285,1,1,10000,3
126,8.5,76,104,1,1,0,3
126,8.5,76,122,1,1,10000,3
127,7.0,114,188,0,0,0,3
127,7.0,114,188,0,1,10000,3
127,7.0,114,307,1,1,10000,3
127,7.0,114,188,1,0,0,3
127,7.0,114,188,0,1,10000,3
127,7.0,114,192,0,1,0,3
127,7.0,114,192,0,1,0,3
127,7.0,114,192,1,1,10000,3
127,7.0,114,259,1,1,10000,3
127,7.0,114,10,0,1,0,3
127,7.0,114,10,0,1,0,3
127,7.0,114,10,0,1,3571,3
127,7.0,114,10,0,1,8571,3
127,7.0,114,10,1,1,10000,3
127,7.0,114,350,1,1,10000,3
127,7.0,114,219,0,0,0,3
127,7.0,114,219,0,0,0,3
127,7.0,114,219,1,1,10000,3
127,7.0,114,335,0,0,0,3
127,7.0,114,335,0,0,0,3
127,7.0,114,335,0,0,0,3
127,7.0,114,335,0,0,0,3
127,7.0,114,335,1,1,10000,3
127,7.0,114,421,1,1,10000,3
127,7.0,114,47,1,1,10000,3
127,7.0,114,416,0,1,9090,3
127,7.0,114,416,0,1,9090,3
127,7.0,114,416,0,1,9090,3
127,7.0,114,416,0,1,9090,3
127,7.0,114,416,1,1,10000,3
127,7.0,114,172,0,1,2000,3
127,7.0,114,172,1,1,10000,3
127,7.0,114,172,0,1,10000,3
127,7.0,114,341,1,1,10000,3
127,7.0,114,55,1,1,4000,3
127,7.0,29,382,1,1,10000,3
127,7.0,29,430,1,1,10000,3
127,7.0,29,118,0,1,0,3
127,7.0,29,118,0,1,0,3
127,7.0,29,118,0,1,0,3
127,7.0,29,118,0,1,0,3
127,7.0,29,118,0,1,0,3
127,7.0,29,118,0,1,0,3
127,7.0,29,118,1,1,10000,3
127,7.0,29,118,0,1,10000,3
127,7.0,29,290,0,1,4285,3
127,7.0,29,290,1,1,10000,3
127,7.0,29,33,0,1,9444,3
127,7.0,29,33,0,1,9444,3
127,7.0,29,33,0,1,9444,3
127,7.0,29,33,0,1,9444,3
127,7.0,29,33,1,1,10000,3
127,7.0,29,33,0,0,0,3
127,7.0,29,33,0,1,1111,3
127,7.0,29,33,0,1,10000,3
127,7.0,29,0,1,1,10000,3
127,7.0,29,346,1,1,10000,3
127,7.0,29,385,0,1,0,3
127,7.0,29,385,0,1,9666,3
127,7.0,29,385,0,1,9666,3
127,7.0,29,385,0,1,1666,3
127,7.0,29,385,0,1,2000,3
127,7.0,29,385,0,1,9666,3
127,7.0,29,385,0,1,1666,3
127,7.0,29,385,0,1,1666,3
127,7.0,29,385,0,1,9666,3
127,7.0,29,385,1,1,10000,3
127,7.0,29,385,0,1,10000,3
127,7.0,29,427,1,1,10000,3
127,7.0,102,111,1,1,10000,3
127,7.0,102,111,0,1,10000,3
127,7.0,102,75,1,1,10000,3
127,7.0,102,258,1,1,10000,3
127,7.0,102,224,0,1,7000,3
127,7.0,102,224,1,1,10000,3
127,7.0,102,78,1,1,10000,3
127,7.0,102,278,1,1,10000,3
127,7.0,167,371,0,1,5000,3
127,7.0,167,371,0,1,5000,3
127,7.0,167,371,0,1,5000,3
127,7.0,167,371,1,1,10000,3
127,7.0,167,209,0,1,0,3
127,7.0,167,209,0,1,1000,3
127,7.0,167,209,0,1,1000,3
127,7.0,167,209,0,0,0,3
127,7.0,167,209,1,1,10000,3
127,7.0,167,83,0,1,6000,3
127,7.0,167,83,1,1,10000,3
127,7.0,167,355,1,1,10000,3
127,7.0,167,270,0,1,9000,3
127,7.0,167,270,0,1,8000,3
127,7.0,167,270,1,1,10000,3
127,7.0,167,321,1,1,10000,3
127,7.0,167,85,1,1,10000,3
127,7.0,167,348,1,1,10000,3
127,7.0,167,351,1,1,10000,3
127,7.0,40,193,0,1,1818,3
127,7.0,40,193,1,1,10000,3
127,7.0,40,277,1,1,10000,3
127,7.0,40,26,1,1,10000,3
127,7.0,40,262,1,1,10000,3
127,7.0,40,57,0,1,1000,3
127,7.0,40,57,0,1,1000,3
127,7.0,40,64,1,1,10000,3
127,7.0,40,45,1,1,10000,3
127,7.0,40,57,1,1,10000,3
127,7.0,40,190,1,1,10000,3
127,7.0,40,151,1,1,10000,3
127,7.0,40,186,0,0,0,3
127,7.0,40,186,0,1,0,3
127,7.0,40,186,0,1,5833,3
127,7.0,40,186,0,1,9166,3
127,7.0,40,186,0,1,7500,3
127,7.0,40,186,0,1,7500,3
127,7.0,40,186,0,1,9166,3
127,7.0,40,186,0,1,9166,3
127,7.0,40,186,0,1,9166,3
127,7.0,40,186,0,1,9166,3
127,7.0,40,186,0,1,9166,3
127,7.0,40,186,1,1,10000,3
127,7.0,40,206,1,1,10000,3
127,7.0,40,14,1,1,10000,3
127,7.0,40,152,0,0,0,3
127,7.0,40,152,0,0,0,3
127,7.0,40,152,0,0,0,3
127,7.0,40,152,0,0,0,3
127,7.0,40,152,0,0,0,3
127,7.0,40,152,0,0,0,3
127,7.0,40,152,0,1,0,3
127,7.0,40,152,1,1,10000,3
127,7.0,40,87,1,1,10000,3
127,7.0,40,344,0,1,2142,3
127,7.0,40,344,0,1,2142,3
127,7.0,40,344,0,1,2857,3
127,7.0,40,344,0,1,2857,3
127,7.0,40,344,1,1,10000,3
127,7.0,40,337,0,1,3000,3
127,7.0,40,337,0,1,3000,3
127,7.0,40,337,0,1,3000,3
127,7.0,40,337,0,1,3000,3
127,7.0,40,337,1,1,10000,3
127,7.0,40,337,0,1,2000,3
127,7.0,40,337,0,1,10000,3
127,7.0,40,337,0,1,1000,3
127,7.0,40,337,0,1,10000,3
127,7.0,40,337,0,1,3000,3
127,7.0,40,337,0,0,0,3
127,7.0,40,337,0,1,10000,3
127,7.0,40,303,1,1,10000,3
127,7.0,40,77,1,1,10000,3
127,7.0,40,141,1,1,10000,3
127,7.0,40,63,1,1,10000,3
127,7.0,40,44,1,1,10000,3
128,10.0,33,307,0,1,0,3
128,10.0,33,307,0,0,0,3
128,10.0,33,307,0,1,0,3
128,10.0,33,307,0,1,0,3
128,10.0,33,307,0,1,0,3
128,10.0,33,307,0,1,0,3
128,10.0,33,307,0,1,0,3
128,10.0,33,307,0,1,0,3
128,10.0,33,307,1,1,10000,3
128,10.0,33,192,0,1,0,3
128,10.0,33,192,0,1,0,3
128,10.0,33,192,1,1,10000,3
128,10.0,33,358,0,1,0,3
128,10.0,33,358,0,1,0,3
128,10.0,33,358,1,1,10000,3
128,10.0,31,308,0,1,4000,3
128,10.0,31,308,0,1,8000,3
128,10.0,31,308,0,1,8000,3
128,10.0,31,308,0,1,8000,3
128,10.0,31,308,1,1,10000,3
128,10.0,31,252,0,1,0,3
128,10.0,31,252,0,1,0,3
128,10.0,31,252,0,0,0,3
128,10.0,31,252,0,1,0,3
128,10.0,31,252,0,1,0,3
128,10.0,31,252,0,1,0,3
128,10.0,31,252,0,1,0,3
128,10.0,31,252,0,1,0,3
128,10.0,31,252,0,1,0,3
128,10.0,31,252,0,1,4000,3
128,10.0,31,252,0,1,4000,3
128,10.0,31,252,0,1,4000,3
128,10.0,31,252,0,1,4000,3
128,10.0,31,89,0,1,6000,3
128,10.0,31,89,0,1,0,3
128,10.0,31,89,0,1,0,3
128,10.0,31,216,1,1,10000,3
128,10.0,31,47,0,1,0,3
128,10.0,31,47,1,1,10000,3
128,10.0,31,341,1,1,10000,3
128,10.0,31,257,1,1,10000,3
128,10.0,31,252,0,1,4000,3
128,10.0,31,252,1,1,10000,3
128,10.0,31,89,0,1,1500,3
128,10.0,31,89,0,1,0,3
128,10.0,31,89,0,1,6000,3
128,10.0,31,89,0,1,0,3
128,10.0,31,416,0,1,6363,3
128,10.0,31,416,0,1,7272,3
128,10.0,31,416,0,1,7272,3
128,10.0,31,416,1,1,10000,3
128,10.0,31,89,1,1,8000,3
128,10.0,31,89,0,1,8000,3
128,10.0,31,89,0,1,8000,3
128,10.0,31,55,0,0,0,3
128,10.0,31,55,0,1,6000,3
128,10.0,31,55,0,1,8000,3
128,10.0,31,55,0,1,8000,3
128,10.0,31,55,0,1,7000,3
128,10.0,31,55,0,1,8000,3
128,10.0,31,55,1,1,9000,3
128,10.0,31,55,0,1,9000,3
128,10.0,31,314,0,0,0,3
128,10.0,31,314,0,0,0,3
128,10.0,31,314,0,0,0,3
128,10.0,31,314,0,0,0,3
128,10.0,31,314,1,1,1428,3
128,10.0,31,89,0,1,6000,3
128,10.0,31,89,0,1,8000,3
128,10.0,23,214,1,1,10000,3
128,10.0,23,290,1,1,10000,3
128,10.0,23,118,1,1,10000,3
128,10.0,23,30,1,1,10000,3
128,10.0,23,232,1,1,10000,3
128,10.0,23,33,0,1,8888,3
128,10.0,23,33,0,1,8888,3
128,10.0,23,33,1,1,10000,3
128,10.0,23,346,0,1,9000,3
128,10.0,23,346,1,1,10000,3
128,10.0,23,0,0,1,8333,3
128,10.0,23,0,0,1,8333,3
128,10.0,23,0,1,1,10000,3
128,10.0,23,430,0,1,5000,3
128,10.0,23,430,1,1,10000,3
128,10.0,23,382,1,1,10000,3
128,10.0,117,129,0,1,8888,3
128,10.0,117,129,0,1,8888,3
128,10.0,117,129,0,1,7222,3
128,10.0,117,129,0,1,10000,3
128,10.0,117,129,1,1,10000,3
128,10.0,117,389,1,1,10000,3
128,10.0,117,230,0,0,0,3
128,10.0,117,230,1,1,10000,3
128,10.0,117,429,0,1,9000,3
128,10.0,117,361,1,1,10000,3
128,10.0,117,32,0,0,0,3
128,10.0,117,32,0,0,0,3
128,10.0,117,32,0,0,0,3
128,10.0,117,32,0,0,0,3
128,10.0,117,32,0,0,0,3
128,10.0,117,32,0,0,0,3
128,10.0,117,32,0,1,3333,3
128,10.0,117,32,0,1,0,3
128,10.0,117,32,0,1,3333,3
128,10.0,117,278,1,1,10000,3
128,10.0,117,229,0,1,0,3
128,10.0,117,224,0,0,0,3
128,10.0,117,224,1,1,10000,3
128,10.0,117,75,0,0,0,3
128,10.0,117,75,0,1,6000,3
128,10.0,117,75,0,1,6000,3
128,10.0,117,75,1,1,10000,3
128,10.0,117,78,0,0,0,3
128,10.0,117,78,0,1,2000,3
128,10.0,117,78,0,0,0,3
128,10.0,117,78,1,1,10000,3
