studentID,assignmentID,problemID,is_final,status,pre_score,coefficient
55,146,361,0,1,6000,3
55,146,361,1,1,10000,3
55,146,278,0,0,0,3
55,146,229,0,0,0,3
55,146,229,0,1,833,3
55,146,229,0,1,1666,3
55,146,229,0,1,3333,3
55,146,229,0,1,4166,3
55,146,229,0,1,5000,3
55,146,229,0,1,5833,3
55,146,229,0,1,6666,3
55,146,229,1,1,10000,3
55,146,278,1,1,10000,3
55,146,111,0,1,0,3
55,146,111,1,1,10000,3
55,146,224,0,1,5000,3
55,146,224,1,1,10000,3
55,146,78,1,1,10000,3
55,146,258,0,0,0,3
55,146,258,0,1,4000,3
55,146,258,1,1,10000,3
55,146,247,0,0,0,3
55,146,247,1,1,10000,3
55,146,75,0,0,0,3
55,146,75,1,1,10000,3
55,146,32,0,0,0,3
55,146,32,1,1,10000,3
55,59,371,1,1,10000,3
55,59,209,0,1,1000,3
55,59,209,0,1,0,3
55,59,209,0,0,0,3
55,59,209,0,1,6000,3
55,59,209,1,1,10000,3
55,59,83,1,1,10000,3
55,59,355,0,1,7000,3
55,59,355,1,1,10000,3
55,59,270,1,1,10000,3
55,59,321,1,1,10000,3
55,59,85,0,0,0,3
55,59,85,1,1,10000,3
55,59,348,0,1,2000,3
55,59,351,1,1,10000,3
55,59,348,0,1,9000,3
55,59,348,0,1,5000,3
55,59,348,0,0,0,3
55,59,348,1,1,10000,3
55,59,268,1,1,10000,3
55,17,277,0,0,0,3
55,17,277,1,1,10000,3
55,17,26,1,1,10000,3
55,17,45,0,1,6500,3
55,17,45,0,1,8500,3
55,17,45,0,0,0,3
55,17,45,1,1,10000,3
55,17,64,1,1,10000,3
55,17,57,0,1,0,3
55,17,57,0,0,0,3
55,17,57,1,1,10000,3
55,17,190,0,1,0,3
55,17,190,1,1,10000,3
55,17,262,1,1,10000,3
55,17,142,0,1,7000,3
55,17,142,1,1,10000,3
55,17,179,0,1,7000,3
55,17,179,1,1,10000,3
55,17,195,0,1,6000,3
55,17,195,1,1,10000,3
55,21,418,0,0,0,3
55,21,418,0,1,5000,3
55,21,418,0,1,6000,3
55,21,418,0,1,8000,3
55,21,418,0,1,7000,3
55,21,418,1,1,10000,3
55,21,315,1,0,0,3
55,21,315,0,0,0,3
55,21,102,0,1,2000,3
55,21,102,0,1,10000,3
55,21,25,1,1,10000,3
55,21,70,0,0,0,3
55,21,70,1,1,1000,3
55,21,102,1,1,10000,3
55,21,254,1,1,10000,3
55,21,196,1,1,10000,3
55,65,275,1,1,10000,3
55,65,274,1,1,10000,3
55,65,115,1,1,10000,3
55,65,282,0,1,1000,3
55,65,92,0,1,5000,3
55,65,2,0,1,9000,3
55,65,2,0,1,4000,3
55,65,207,1,1,10000,3
55,65,372,0,1,8000,3
55,65,372,1,1,10000,3
55,65,2,0,1,7000,3
55,65,92,1,1,10000,3
55,65,282,0,1,5000,3
55,75,193,1,1,10000,3
55,21,11,0,1,1000,3
55,21,77,0,0,0,3
55,75,186,0,1,10000,3
55,75,186,1,1,10000,3
55,75,206,0,1,9166,3
55,75,206,1,1,10000,3
55,75,14,1,1,10000,3
55,75,152,0,1,0,3
55,75,152,1,1,10000,3
55,75,87,1,1,10000,3
55,75,344,0,1,2857,3
55,75,344,0,1,2142,3
55,75,344,1,1,10000,3
55,75,221,1,1,10000,3
55,93,285,0,1,6857,3
55,93,285,0,0,0,3
55,93,285,1,1,10000,3
55,93,122,1,1,357,3
55,93,261,1,1,10000,3
55,93,291,0,1,3157,3
55,93,291,1,1,10000,3
55,21,77,1,1,10000,3
55,21,11,0,0,0,3
55,21,11,0,1,0,3
55,21,208,0,1,0,3
55,21,11,1,1,10000,3
55,21,208,1,1,10000,3
55,21,208,0,1,9000,3
55,65,282,1,1,10000,3
55,65,2,1,1,10000,3
55,93,104,0,1,0,3
55,93,104,1,1,10000,3
55,93,410,1,1,10000,3
55,93,69,1,1,2142,3
55,93,69,0,1,714,3
55,93,69,0,1,2142,3
55,93,69,0,1,1428,3
56,162,188,0,0,0,3
56,162,188,1,1,10000,3
56,162,350,0,0,0,3
56,162,350,0,1,2000,3
56,162,350,1,1,10000,3
56,162,219,0,0,0,3
56,162,219,1,1,10000,3
56,162,307,0,1,0,3
56,162,307,0,0,0,3
56,162,307,1,1,10000,3
56,162,192,0,1,0,3
56,162,192,0,1,10000,3
56,162,192,1,1,10000,3
56,162,125,1,1,10000,3
56,162,280,1,1,10000,3
56,162,335,0,0,0,3
56,162,335,1,1,10000,3
56,162,259,1,1,10000,3
56,162,374,0,1,0,3
56,162,374,1,1,10000,3
56,68,172,0,0,0,3
56,68,172,0,1,0,3
56,68,172,0,1,1000,3
56,68,172,1,1,10000,3
56,68,29,1,1,10000,3
56,68,10,0,1,714,3
56,68,10,1,1,10000,3
56,68,216,1,1,10000,3
56,68,47,0,1,0,3
56,68,47,1,1,10000,3
56,68,203,1,0,0,3
56,68,203,0,0,0,3
56,68,421,0,0,0,3
56,68,421,0,1,0,3
56,68,421,0,1,3000,3
56,68,421,1,1,8000,3
56,68,421,0,1,8000,3
56,68,341,0,1,0,3
56,68,341,1,1,10000,3
56,68,416,1,1,7272,3
56,68,55,1,1,0,3
56,68,55,0,1,0,3
56,187,346,1,1,10000,3
56,187,33,1,0,0,3
56,187,33,0,1,0,3
56,153,260,0,0,0,3
56,153,260,0,1,5000,3
56,153,260,1,1,10000,3
56,153,108,0,0,0,3
56,153,108,1,1,10000,3
56,153,287,1,0,0,3
56,153,287,0,0,0,3
56,59,371,0,0,0,3
56,59,371,0,1,0,3
56,59,83,1,1,0,3
56,59,83,0,1,0,3
56,59,371,1,1,10000,3
56,59,355,1,1,0,3
56,17,277,0,1,3000,3
56,17,277,1,1,10000,3
56,17,26,0,0,0,3
56,17,26,0,1,0,3
56,17,277,0,1,9000,3
56,17,277,0,1,10000,3
56,17,26,1,1,10000,3
56,17,179,1,1,10000,3
56,17,142,0,1,0,3
56,17,142,1,1,10000,3
56,65,275,0,0,0,3
56,65,275,0,1,2000,3
56,93,285,0,1,285,3
56,65,275,0,1,4000,3
56,65,275,0,1,1000,3
56,65,274,0,1,0,3
56,21,418,0,0,0,3
56,21,418,1,1,10000,3
56,17,45,0,1,7500,3
56,17,45,0,1,8500,3
56,17,45,0,0,0,3
56,17,45,0,1,8000,3
56,17,45,1,1,10000,3
56,17,64,0,1,5000,3
56,17,64,1,1,10000,3
56,65,275,1,1,10000,3
56,65,274,0,1,8000,3
56,65,274,1,1,10000,3
56,65,115,1,1,10000,3
56,65,282,1,1,10000,3
56,65,92,1,1,10000,3
56,93,122,1,1,10000,3
56,65,2,0,0,0,3
56,65,2,0,1,3000,3
56,65,2,1,1,10000,3
56,65,207,1,1,10000,3
56,65,372,0,1,0,3
56,93,7,0,1,3500,3
56,75,193,1,1,4545,3
56,93,7,0,1,250,3
56,93,285,1,1,10000,3
56,93,261,1,1,10000,3
56,93,202,0,1,5000,3
56,93,104,1,1,10000,3
56,93,410,0,1,0,3
56,93,202,1,1,10000,3
56,93,202,0,0,0,3
56,93,202,0,1,0,3
56,93,202,0,1,5384,3
56,93,7,0,0,0,3
56,93,7,0,1,1500,3
56,93,7,0,1,0,3
56,93,202,0,1,10000,3
56,93,7,0,1,3750,3
56,93,7,0,1,4000,3
56,93,410,0,0,0,3
56,93,410,0,1,10000,3
56,93,410,1,1,10000,3
56,93,7,0,1,1250,3
56,93,7,0,1,5250,3
56,93,7,0,1,5500,3
56,93,7,0,1,3000,3
56,93,7,1,1,10000,3
56,93,46,1,1,3913,3
56,93,46,0,1,3913,3
56,93,291,1,1,3157,3
56,93,291,0,1,3157,3
56,93,7,0,1,2000,3
56,93,69,1,1,2857,3
56,93,69,0,1,2142,3
56,93,69,0,1,2857,3
56,93,69,0,1,1428,3
56,65,92,0,0,0,3
56,65,2,0,1,10000,3
56,65,372,1,1,10000,3
57,25,49,1,1,10000,3
57,32,42,0,1,0,3
57,32,42,1,1,10000,3
57,71,343,1,1,10000,3
57,71,22,0,1,0,3
57,71,116,0,0,0,3
57,71,116,0,1,10000,3
57,71,22,1,1,10000,3
57,71,343,0,1,10000,3
57,71,22,0,1,10000,3
57,71,116,1,1,10000,3
57,180,241,0,1,0,3
57,180,241,1,1,10000,3
57,180,306,1,1,10000,3
57,180,140,1,1,10000,3
57,180,367,1,1,10000,3
57,155,218,1,1,10000,3
57,155,266,0,1,0,3
57,155,266,1,1,10000,3
57,150,168,1,1,10000,3
57,150,390,1,1,10000,3
57,51,197,1,1,10000,3
57,51,79,0,1,0,3
57,51,79,1,1,10000,3
57,193,328,1,1,10000,3
57,193,318,0,1,0,3
57,193,318,1,1,10000,3
57,193,43,1,1,10000,3
57,193,233,1,1,10000,3
57,55,94,0,1,5000,3
57,55,94,1,1,10000,3
57,55,284,1,1,10000,3
57,55,331,1,1,10000,3
57,55,331,0,1,10000,3
57,55,169,0,0,0,3
57,55,169,1,1,10000,3
57,55,246,1,1,10000,3
57,55,12,0,1,0,3
57,55,12,1,1,10000,3
58,41,122,1,1,714,3
58,41,7,0,1,1500,3
58,41,325,1,1,3333,3
58,41,325,0,1,3333,3
58,41,122,0,0,0,3
58,41,325,0,0,0,3
58,41,7,1,1,1500,3
58,32,162,0,1,0,3
58,32,162,0,1,3333,3
58,32,162,0,1,4444,3
58,32,162,0,1,7777,3
58,32,162,1,1,10000,3
58,32,215,0,1,8000,3
58,32,215,0,1,0,3
58,32,215,1,1,8000,3
58,32,239,1,1,10000,3
58,32,38,0,1,7000,3
58,32,38,1,1,10000,3
58,32,385,0,1,1000,3
58,32,385,1,1,10000,3
58,32,215,0,1,1500,3
58,32,147,1,1,10000,3
58,91,419,1,1,10000,3
58,180,241,0,1,0,3
58,180,241,1,1,10000,3
58,180,306,1,1,10000,3
58,180,140,1,1,10000,3
58,180,367,0,1,0,3
58,180,367,1,1,10000,3
58,180,367,0,1,10000,3
58,180,306,0,1,10000,3
58,180,241,0,1,10000,3
58,150,168,1,1,10000,3
58,150,390,1,1,10000,3
58,51,197,1,1,10000,3
58,51,79,1,1,10000,3
58,193,328,0,1,0,3
58,193,328,1,1,10000,3
58,193,233,1,1,10000,3
58,193,43,1,1,10000,3
58,193,318,1,1,10000,3
58,193,233,0,1,10000,3
58,55,94,0,1,0,3
58,55,94,1,1,10000,3
58,55,284,1,1,10000,3
58,55,331,1,1,10000,3
58,55,169,0,0,0,3
58,55,169,0,1,0,3
58,55,169,1,1,10000,3
58,55,246,1,1,10000,3
58,55,12,1,1,10000,3
59,30,67,1,1,10000,3
59,30,324,0,1,9000,3
59,30,324,0,1,10000,3
59,30,18,1,1,10000,3
59,30,422,0,1,0,3
59,30,422,1,1,10000,3
59,30,324,1,1,10000,3
59,30,13,1,1,10000,3
59,30,374,1,1,10000,3
59,30,388,1,1,10000,3
59,30,257,1,1,10000,3
59,30,314,0,1,1428,3
59,30,314,0,1,9047,3
59,30,314,0,1,8571,3
59,30,314,0,1,5714,3
59,30,314,1,1,10000,3
59,85,308,1,1,10000,3
59,85,252,0,0,0,3
59,85,252,1,1,10000,3
59,85,89,0,1,6000,3
59,85,89,0,1,2500,3
59,85,89,0,1,4500,3
59,85,89,1,1,10000,3
59,85,216,1,1,10000,3
59,85,47,1,1,10000,3
59,85,341,0,0,0,3
59,85,341,0,1,0,3
59,85,341,1,1,10000,3
59,85,416,0,1,0,3
59,85,416,1,1,10000,3
59,85,346,0,1,6000,3
59,85,346,0,1,7000,3
59,85,346,1,1,10000,3
59,85,33,1,1,10000,3
59,85,232,0,1,4000,3
59,85,232,1,1,10000,3
59,85,55,0,1,0,3
59,85,55,0,1,7000,3
59,85,55,0,1,9000,3
59,85,55,1,1,10000,3
59,178,229,0,0,0,3
59,178,229,0,1,6666,3
59,178,229,0,1,7500,3
59,178,224,1,1,10000,3
59,178,341,1,1,10000,3
59,178,88,1,1,10000,3
59,178,361,0,1,0,3
59,178,361,0,1,6000,3
59,178,361,1,1,10000,3
59,178,290,1,1,10000,3
59,178,118,0,1,0,3
59,178,118,1,1,10000,3
59,178,229,1,1,10000,3
59,178,320,0,1,0,3
59,178,320,1,1,10000,3
59,178,126,0,1,0,3
59,178,295,0,1,2592,3
59,178,295,0,1,8148,3
59,178,295,1,1,10000,3
59,30,67,0,1,10000,3
59,178,126,1,1,10000,3
59,178,126,0,1,4687,3
59,178,126,0,1,10000,3
59,67,260,1,1,10000,3
59,67,297,0,1,8611,3
59,67,297,1,1,10000,3
59,67,108,1,1,10000,3
59,67,287,1,1,10000,3
59,67,429,0,1,9000,3
59,67,429,1,1,10000,3
59,67,423,0,1,0,3
59,67,423,0,1,2000,3
59,67,423,1,1,10000,3
59,67,91,0,0,0,3
59,67,91,0,1,9000,3
59,67,91,1,1,10000,3
59,178,377,0,1,0,3
59,178,377,0,1,8620,3
59,178,377,0,1,6896,3
59,178,377,0,1,9655,3
59,178,377,0,1,7068,3
59,178,377,0,1,9827,3
59,178,377,1,1,10000,3
59,112,91,1,1,10000,3
59,112,423,1,1,10000,3
59,112,257,1,1,10000,3
59,112,32,0,1,6000,3
59,112,32,0,0,0,3
59,112,32,1,1,10000,3
59,67,234,0,0,0,3
59,67,234,1,1,10000,3
59,112,424,1,1,10000,3
59,112,57,0,1,1000,3
59,112,57,0,1,0,3
59,112,57,1,1,10000,3
59,112,371,1,1,10000,3
59,112,326,0,1,0,3
59,112,195,0,1,8000,3
59,112,195,1,1,10000,3
59,112,326,0,1,2790,3
59,112,326,0,1,6744,3
59,112,326,0,1,1395,3
59,112,326,1,1,10000,3
59,83,247,1,1,10000,3
59,83,229,1,1,10000,3
59,83,270,1,1,10000,3
59,83,85,1,1,10000,3
59,83,348,1,1,10000,3
59,83,351,1,1,10000,3
59,83,268,1,1,10000,3
59,83,355,1,1,10000,3
59,83,278,1,1,10000,3
59,83,64,0,1,5000,3
59,83,64,0,1,0,3
59,83,64,1,1,10000,3
59,83,262,1,1,10000,3
59,83,261,0,1,7142,3
59,83,261,0,1,4285,3
59,83,261,1,1,10000,3
59,28,11,1,1,10000,3
59,28,208,0,1,0,3
59,28,208,0,1,4000,3
59,28,208,0,1,3000,3
59,28,208,1,1,10000,3
59,28,418,1,1,10000,3
59,28,202,0,1,0,3
59,28,202,1,1,10000,3
59,16,102,0,0,0,3
59,16,102,1,1,10000,3
59,16,196,0,0,0,3
59,16,196,1,1,10000,3
59,16,254,0,1,5000,3
59,16,254,1,1,10000,3
59,16,410,0,1,6250,3
59,16,410,1,1,10000,3
59,76,261,1,1,10000,3
59,76,202,1,1,10000,3
59,76,410,1,1,10000,3
59,16,196,0,1,10000,3
59,76,285,0,1,4571,3
59,76,285,0,1,6000,3
59,76,285,1,1,10000,3
59,76,104,1,1,10000,3
59,76,285,0,1,2857,3
59,76,285,0,1,10000,3
59,76,261,0,1,10000,3
59,76,122,0,1,8571,3
59,76,202,0,1,769,3
59,76,104,0,0,0,3
59,76,104,0,1,6153,3
59,76,122,1,1,10000,3
60,137,126,0,1,8125,3
60,137,126,1,1,10000,3
60,100,392,0,1,5714,3
60,100,392,0,1,6190,3
60,100,392,0,1,8095,3
60,137,302,1,1,10000,3
60,137,350,1,1,10000,3
60,137,259,1,1,10000,3
60,137,421,1,1,10000,3
60,137,354,1,1,10000,3
60,137,408,1,1,10000,3
60,137,54,0,1,8333,3
60,137,126,0,1,10000,3
60,137,238,1,1,10000,3
60,137,147,1,1,10000,3
60,137,257,1,1,10000,3
60,137,73,1,1,10000,3
60,137,377,1,1,10000,3
60,137,54,1,1,10000,3
60,100,392,1,1,10000,3
60,100,373,1,1,10000,3
60,100,211,1,1,9300,3
60,100,369,0,1,7727,3
60,100,369,1,1,10000,3
60,100,333,0,1,1000,3
60,100,333,1,1,10000,3
60,125,362,0,0,0,3
60,125,362,1,1,5400,3
60,174,322,1,1,10000,3
61,172,188,0,0,0,3
61,172,188,1,1,10000,3
61,172,350,0,0,0,3
61,172,350,0,1,0,3
61,172,350,1,1,10000,3
61,172,219,0,0,0,3
61,172,307,0,0,0,3
61,172,307,0,1,0,3
61,172,259,1,1,10000,3
61,172,219,1,1,10000,3
61,172,307,1,1,10000,3
61,172,192,0,0,0,3
61,172,192,0,1,0,3
61,172,67,0,0,0,3
61,172,192,1,1,10000,3
61,172,67,0,1,0,3
61,172,67,0,1,8000,3
61,172,67,1,1,10000,3
61,172,125,0,1,0,3
61,172,125,1,1,10000,3
61,172,73,0,0,0,3
61,172,73,1,1,10000,3
61,172,374,0,0,0,3
61,172,374,1,1,10000,3
61,5,172,0,0,0,3
61,5,172,1,1,10000,3
61,5,29,0,0,0,3
61,5,29,0,1,6000,3
61,5,29,0,1,7000,3
61,5,29,1,1,10000,3
61,5,10,0,0,0,3
61,5,10,0,1,9285,3
61,5,203,0,0,0,3
61,5,203,1,1,10000,3
61,5,216,1,1,10000,3
61,5,47,0,1,4000,3
61,5,47,0,0,0,3
61,5,47,0,1,0,3
61,5,47,1,1,10000,3
61,5,421,0,0,0,3
61,5,421,1,1,10000,3
61,5,341,0,1,0,3
61,5,341,1,1,10000,3
61,5,416,0,0,0,3
61,5,416,0,1,7272,3
61,5,416,1,1,10000,3
61,5,55,0,0,0,3
61,5,55,1,1,10000,3
61,145,346,0,0,0,3
61,145,346,1,1,10000,3
61,145,33,0,0,0,3
61,145,33,0,1,5000,3
61,145,33,1,1,10000,3
61,145,232,0,1,0,3
61,145,232,1,1,10000,3
61,145,30,0,0,0,3
61,145,30,0,1,1000,3
61,145,30,1,1,10000,3
61,145,382,0,0,0,3
61,145,382,0,1,2000,3
61,145,382,0,1,7000,3
61,145,382,1,1,10000,3
61,145,430,0,0,0,3
61,145,430,0,1,0,3
61,145,430,0,1,2777,3
61,145,0,0,0,0,3
61,145,0,1,1,10000,3
61,145,118,1,1,10000,3
61,145,290,0,0,0,3
61,145,290,0,1,0,3
61,145,290,1,1,10000,3
61,145,214,0,0,0,3
61,145,214,0,1,8666,3
61,5,10,1,1,10000,3
61,116,247,0,0,0,3
61,116,247,0,1,0,3
61,116,247,1,1,10000,3
61,145,430,0,1,1111,3
61,116,224,1,1,10000,3
61,116,78,0,0,0,3
61,116,78,1,1,10000,3
61,116,111,1,0,0,3
61,116,258,0,0,0,3
61,116,258,0,1,0,3
61,116,111,0,0,0,3
61,116,321,0,0,0,3
61,116,321,0,1,1000,3
61,116,321,0,1,2000,3
61,116,85,0,0,0,3
61,116,85,1,1,10000,3
61,116,348,0,0,0,3
61,116,348,1,1,10000,3
61,116,351,1,1,10000,3
61,116,268,0,0,0,3
61,116,268,1,1,10000,3
61,116,361,0,0,0,3
61,116,361,0,1,0,3
61,63,381,0,0,0,3
61,63,381,0,1,5000,3
61,63,381,1,1,8333,3
61,63,381,0,1,7500,3
61,63,136,0,0,0,3
61,63,136,1,1,2000,3
61,63,381,0,1,8333,3
61,116,270,0,0,0,3
61,116,270,1,1,10000,3
61,116,258,0,1,3000,3
61,116,258,0,1,4000,3
61,116,229,0,0,0,3
61,116,229,0,1,0,3
61,116,229,1,1,10000,3
61,116,32,1,0,0,3
61,116,32,0,1,0,3
61,116,75,0,0,0,3
61,116,75,0,1,0,3
61,116,75,0,1,3000,3
61,116,75,0,1,2000,3
61,116,278,1,0,0,3
61,116,278,0,0,0,3
61,116,32,0,0,0,3
61,116,371,0,1,0,3
61,116,371,1,1,10000,3
61,116,209,1,0,0,3
61,116,83,0,1,0,3
61,116,83,1,1,10000,3
61,116,355,1,1,10000,3
61,116,321,1,1,10000,3
61,116,75,1,1,10000,3
61,116,361,1,1,10000,3
61,116,209,0,0,0,3
61,116,258,1,1,10000,3
61,95,277,0,0,0,3
61,95,277,0,1,0,3
61,95,277,1,1,10000,3
61,95,26,1,1,10000,3
61,95,45,0,0,0,3
61,95,45,1,1,10000,3
61,95,64,0,1,3000,3
61,95,64,0,1,1000,3
61,95,64,0,1,0,3
61,95,57,0,1,0,3
61,95,57,1,1,10000,3
61,95,64,0,0,0,3
61,95,262,0,1,0,3
61,95,262,0,1,4000,3
61,95,262,1,1,10000,3
61,95,190,0,1,9000,3
61,95,190,1,1,10000,3
61,95,195,0,1,5000,3
61,95,142,1,1,10000,3
61,95,179,0,0,0,3
61,95,418,0,0,0,3
61,95,64,1,1,10000,3
61,95,195,0,0,0,3
61,95,195,0,1,7000,3
61,95,195,0,1,0,3
61,95,195,0,1,6000,3
61,95,245,1,0,0,3
61,95,195,0,1,8000,3
61,95,179,1,1,10000,3
61,95,196,0,0,0,3
61,95,255,1,0,0,3
61,95,255,0,0,0,3
61,95,254,1,1,10000,3
61,95,254,0,1,10000,3
61,95,70,0,1,1000,3
61,95,102,0,1,2000,3
61,95,398,1,0,0,3
61,95,25,0,1,1000,3
61,95,418,1,1,10000,3
61,95,245,0,0,0,3
61,95,347,1,1,0,3
61,99,275,0,1,4000,3
61,99,275,0,1,0,3
61,99,275,0,1,2000,3
61,99,275,0,1,1000,3
61,99,275,1,1,10000,3
61,99,274,1,1,10000,3
61,99,207,1,1,10000,3
61,99,372,1,1,10000,3
61,95,347,0,1,0,3
61,95,384,0,0,0,3
61,95,11,1,1,10000,3
61,95,301,1,1,1000,3
61,95,301,0,1,1000,3
61,95,196,0,1,2000,3
61,95,196,1,1,10000,3
61,95,384,0,1,3000,3
61,95,347,0,0,0,3
61,95,384,1,1,10000,3
61,95,102,0,1,1000,3
61,95,102,0,0,0,3
61,95,195,1,1,10000,3
61,95,25,1,1,10000,3
61,95,70,0,0,0,3
61,95,70,1,1,10000,3
61,95,102,1,1,10000,3
61,145,430,1,1,10000,3
61,145,214,0,1,0,3
61,145,214,1,1,10000,3
61,123,260,0,0,0,3
61,123,260,1,1,10000,3
61,123,108,0,0,0,3
61,123,108,0,1,0,3
61,123,108,1,1,10000,3
61,123,287,0,0,0,3
61,123,287,1,1,10000,3
61,123,429,1,1,10000,3
61,123,230,1,1,10000,3
61,123,389,0,0,0,3
61,123,423,0,0,0,3
61,123,423,0,1,0,3
61,123,423,0,1,1000,3
61,123,129,0,0,0,3
61,123,129,0,1,8888,3
61,123,129,1,1,10000,3
61,123,91,1,1,10000,3
61,123,424,1,1,10000,3
61,123,389,0,1,0,3
61,123,423,1,1,10000,3
61,123,389,1,1,10000,3
61,152,194,1,0,0,3
61,152,194,0,0,0,3
61,152,193,0,1,3636,3
61,152,193,0,0,0,3
61,152,193,0,1,0,3
61,152,193,1,1,10000,3
61,152,186,0,0,0,3
61,152,186,1,1,10000,3
61,152,206,1,1,10000,3
61,152,14,1,1,10000,3
61,152,152,0,1,0,3
61,152,152,1,1,10000,3
61,152,87,1,1,10000,3
61,152,221,1,1,10000,3
61,152,366,0,0,0,3
61,152,366,1,1,1428,3
61,152,344,1,1,1428,3
61,176,285,0,0,0,3
61,176,285,0,1,571,3
61,176,285,0,1,0,3
61,176,285,0,1,1142,3
61,176,285,0,1,2857,3
61,176,285,0,1,1428,3
61,176,285,0,1,6857,3
61,176,285,0,1,4571,3
61,176,285,0,1,285,3
61,176,285,1,1,10000,3
61,176,261,0,1,2857,3
61,176,261,0,0,0,3
61,176,261,1,1,10000,3
61,176,104,0,0,0,3
61,176,104,0,1,0,3
61,176,104,1,1,10000,3
61,176,410,0,1,6875,3
61,176,202,0,1,384,3
61,176,202,0,1,3461,3
61,176,202,0,1,0,3
61,176,202,0,1,769,3
61,176,202,1,1,3846,3
61,176,202,0,1,3846,3
61,176,202,0,1,1153,3
61,176,410,0,0,0,3
61,176,410,0,1,0,3
61,176,410,1,1,10000,3
61,176,202,0,0,0,3
62,78,188,0,0,0,3
62,78,188,1,1,10000,3
62,78,307,0,0,0,3
62,78,307,1,1,10000,3
62,78,192,0,0,0,3
62,78,192,0,1,0,3
62,78,192,0,1,6000,3
62,78,192,1,1,10000,3
62,78,219,0,0,0,3
62,78,219,1,1,10000,3
62,78,350,1,1,10000,3
62,78,172,0,0,0,3
62,78,172,1,1,10000,3
62,78,29,0,0,0,3
62,78,29,0,1,7000,3
62,78,29,1,1,10000,3
62,78,421,0,0,0,3
62,78,421,0,1,0,3
62,78,341,0,0,0,3
62,78,341,0,1,0,3
62,78,341,0,1,3846,3
62,78,341,0,1,4615,3
62,78,335,0,0,0,3
62,78,335,0,1,8000,3
62,78,335,1,1,10000,3
62,78,55,0,0,0,3
62,78,55,0,1,0,3
62,78,55,1,1,10000,3
62,78,421,1,1,10000,3
62,78,341,1,1,10000,3
62,78,10,0,0,0,3
62,78,10,0,1,8571,3
62,78,10,0,1,9285,3
62,78,10,0,1,0,3
62,78,10,1,1,10000,3
62,78,203,0,0,0,3
62,78,203,1,1,10000,3
62,78,416,0,0,0,3
62,78,416,0,1,7272,3
62,78,416,1,1,10000,3
62,130,382,0,1,0,3
62,130,382,1,1,10000,3
62,130,118,1,0,0,3
62,130,118,0,0,0,3
62,130,118,0,1,0,3
62,130,290,0,1,0,3
62,130,290,0,1,5714,3
62,130,290,0,0,0,3
62,130,290,1,1,10000,3
62,130,33,1,1,10000,3
62,130,382,0,1,1000,3
62,130,427,1,1,10000,3
62,130,430,1,1,10000,3
62,130,0,0,1,0,3
62,130,0,1,1,10000,3
62,130,30,1,1,9000,3
63,91,419,0,0,0,3
63,91,419,0,1,0,3
63,91,419,0,1,10000,3
63,91,419,1,1,10000,3
63,32,324,0,0,0,3
63,32,324,1,1,9000,3
63,32,324,0,1,9000,3
63,180,241,1,1,10000,3
63,180,241,0,1,10000,3
63,180,306,1,1,10000,3
63,180,367,0,0,0,3
63,180,367,1,1,10000,3
63,180,140,0,0,0,3
63,180,140,1,1,10000,3
63,155,218,1,0,0,3
63,193,43,0,0,0,3
63,193,43,1,1,10000,3
63,193,233,0,0,0,3
63,193,233,1,1,10000,3
63,193,328,0,0,0,3
63,193,328,1,1,10000,3
63,193,328,0,1,10000,3
63,193,318,0,0,0,3
63,193,318,0,1,0,3
63,193,318,1,1,10000,3
63,155,218,0,1,0,3
63,155,266,0,1,0,3
63,150,168,0,1,0,3
63,150,390,0,1,0,3
63,150,390,0,0,0,3
63,150,168,1,1,10000,3
63,150,390,1,1,10000,3
63,51,197,1,1,10000,3
63,51,79,1,1,10000,3
63,155,266,1,1,10000,3
63,155,218,0,0,0,3
63,55,94,0,0,0,3
63,55,94,0,1,0,3
63,55,94,0,1,5000,3
63,55,94,1,1,10000,3
63,55,284,0,1,0,3
63,55,284,1,1,10000,3
63,32,404,1,0,0,3
64,89,291,0,1,3157,3
64,89,291,0,1,5263,3
64,89,291,1,1,10000,3
64,89,261,0,1,0,3
64,89,261,1,1,10000,3
64,137,302,0,1,0,3
64,137,54,0,1,0,3
64,137,54,0,1,8333,3
64,137,302,1,1,10000,3
64,137,350,0,0,0,3
64,137,350,1,1,10000,3
64,137,259,1,1,10000,3
64,137,421,0,1,7000,3
64,137,421,1,1,10000,3
64,137,354,1,1,10000,3
64,137,54,0,1,7500,3
64,137,54,0,1,833,3
64,137,54,0,1,6666,3
64,137,408,0,1,3750,3
64,137,408,0,1,5416,3
64,137,147,1,1,10000,3
64,137,54,1,1,10000,3
64,137,408,0,1,5916,3
64,137,408,0,1,1833,3
64,137,126,0,1,0,3
64,137,126,0,1,2500,3
64,137,126,1,1,10000,3
64,137,73,1,1,10000,3
64,137,257,0,1,0,3
64,137,257,0,1,9777,3
64,137,257,1,1,10000,3
64,137,408,1,1,10000,3
64,137,54,0,1,9166,3
64,137,238,0,1,9285,3
64,137,238,0,1,9523,3
64,137,238,0,1,2619,3
64,137,238,0,1,9761,3
64,137,238,1,1,10000,3
64,137,238,0,1,10000,3
64,137,377,0,1,1034,3
64,137,377,0,1,1206,3
64,137,377,0,1,0,3
64,137,377,0,1,2241,3
64,137,377,1,1,10000,3
64,100,392,0,1,1904,3
64,100,392,0,1,7142,3
64,100,392,0,1,8095,3
64,100,392,1,1,10000,3
64,100,373,1,1,10000,3
